article:ID;ee:string[];key:string;title:string
995779;https://doi.org/10.1016/0020-0255(86)90012-5;journals/isci/MoritaNS86;On two-dimensional pattern-matching languages and their decision problems.
995915;https://doi.org/10.1016/j.ins.2018.05.021;journals/isci/ChenSS18;Stochastic self-triggered MPC for linear constrained systems under additive uncertainty and chance constraints.
996201;https://doi.org/10.1016/0020-0255(93)90045-N;journals/isci/Kak93;Neural networks and artificial intelligence.
996227;https://doi.org/10.1016/S0020-0255(98)10031-2;journals/isci/TsengJ98;A Scheme and Concept for Limited Inheritance of Privileges in a User Hierarchy.
996486;https://doi.org/10.1016/0020-0255(95)00239-1;journals/isci/Janikow96;A Genetic Algorithm Method for Optimizing Fuzzy Decision Trees.
996548;https://doi.org/10.1016/j.ins.2012.08.006;journals/isci/AngelovY13;Density-based averaging - A new operator for data fusion.
996642;https://doi.org/10.1016/j.ins.2008.07.018;journals/isci/Ma09;Note on ideals of effect algebras.
996653;https://doi.org/10.1016/j.ins.2010.02.016;journals/isci/RazaviS10;The triangular pyramid: Routing and topological properties.
996656;https://doi.org/10.1016/j.ins.2006.08.005;journals/isci/DingGR07;Communication mechanisms in ecological network-based grid middleware for service emergence.
996676;https://doi.org/10.1016/0020-0255(75)90020-1;journals/isci/DharamsiG75;Discrete-time demodulation of angle-modulated analog signals transmitted over fading channels.
996718;https://doi.org/10.1016/j.ins.2018.09.038;journals/isci/WuXJZ19;Two MAGDM models based on hesitant fuzzy linguistic term sets with possibility distributions: VIKOR and TOPSIS.
996802;https://doi.org/10.1016/j.ins.2013.03.001;journals/isci/MartinoS13;Editorial.
996836;https://doi.org/10.1016/0020-0255(78)90021-X;journals/isci/Sanchez78;On possibility qualification in natural languages.
996844;https://doi.org/10.1016/j.ins.2016.12.008;journals/isci/BouremelPZB17;The clone relation of a binary relation.
996978;https://doi.org/10.1016/j.ins.2017.07.019;journals/isci/ZhuX17;On the orthogonal distance to class subspaces for high-dimensional data classification.
997079;https://doi.org/10.1016/j.ins.2012.02.024;journals/isci/SaleemUF12;BeeSensor: An energy-efficient and scalable routing protocol for wireless sensor networks.
997371;https://doi.org/10.1016/j.ins.2018.06.036;journals/isci/CuiWLC18;Place Your Next Branch with MILE-RUN: Min-dist Location Selection over User Movement.
997413;https://doi.org/10.1016/j.ins.2003.09.016;journals/isci/HongCPS04;Simultaneous ground moving target tracking and identification using wavelets features from HRR data.
997445;https://doi.org/10.1016/0020-0255(94)90119-8;journals/isci/SahaC94;Genetic Design of Sparse Feedforward Neural Networks.
997551;https://doi.org/10.1016/j.ins.2008.05.020;journals/isci/MesiarP08;Aggregation of infinite sequences.
997574;https://doi.org/10.1504/IJCAET.2017.10003936;journals/ijcaet/PradhanCN17;Transistor level realisation of power gated FSM.
997663;https://doi.org/10.1504/IJCAET.2015.072603;journals/ijcaet/UpadhyayKMG15;Characteristic analysis of a novel low power 10T SRAM cell during read and write operations.
997786;https://doi.org/10.1504/IJCAET.2018.10013714;journals/ijcaet/KallamM18;SOSIoT: SOS optimisation to leverage the energy efficient internet of things based on route search optimisation.
998213;https://doi.org/10.1147/sj.402.0394;journals/ibmsj/JurisicaRGFLWBWD01;Intelligent decision support for protein crystal growth.
998227;https://doi.org/10.1147/sj.393.0419;journals/ibmsj/Haase00;Why the Media Lab works - A personal view.
998333;https://doi.org/10.1147/sj.364.0474;journals/ibmsj/PerelgutSLB97;Overview: The Centre for Advanced Studies.
998464;https://doi.org/10.1147/sj.173.0221;journals/ibmsj/SimpsonP78;Network Job Entry Facility for JES2.
998557;https://doi.org/10.1147/sj.393.0479;journals/ibmsj/SparacinoDP00;Media in performance: Interactive spaces for dance, theater, circus, and museum exhibits.
998649;https://doi.org/10.1147/SJ.2008.5386518;journals/ibmsj/Unland08;Message from the Vice President, Solutions & Global Technical Sales, IBM Global Sales & Distribution.
998693;https://doi.org/10.1147/sj.433.0476;journals/ibmsj/GotzS04;Design and implementation of the UIMA Common Analysis System.
998891;https://doi.org/10.1147/sj.273.0315;journals/ibmsj/BuchwaldDS88;Integrating Applications with SAA.
998931;https://doi.org/10.1147/sj.191.0004;journals/ibmsj/Bronner80;Overview of the Capacity Planning Process for Production Data Processing.
998942;https://doi.org/10.1147/sj.103.0193;journals/ibmsj/Bard71;Performance Criteria and Measurement for a Time-Sharing System.
999084;https://doi.org/10.1147/sj.433.0546;journals/ibmsj/KozakovPFDDC04;Glossary extraction and utilization in the information search and delivery system for IBM Technical Support.
999382;https://doi.org/10.1162/PRES_r_00182;journals/presence/Lloyd14;In Touch with the Future: The Sense of Touch from Cognitive Neuroscience to Virtual Reality.
999389;https://doi.org/10.1162/PRES_a_00279;journals/presence/Bergamasco16;Virtual Environments as a New Driver for Human Evolution.
999665;https://doi.org/10.1162/105474603322391613;journals/presence/ShimK03;Designing for Presence and Performance: The Case of the Virtual Fish Tank.
999693;https://doi.org/10.1162/PRES_a_00052;journals/presence/WallergardJOJK11;A Virtual Reality Version of the Trier Social Stress Test: A Pilot Study.
999742;https://doi.org/10.1162/pres.17.3.310;journals/presence/LombardS08;Telepresence after Death.
999761;https://doi.org/10.1162/pres.17.6.527;journals/presence/KapralosJM08;Virtual Audio Systems.
999817;nan;journals/presence/Kim96;Virtual Reality Calibration and Preview/ Predictive Displays for Telerobotics.
999881;https://doi.org/10.1162/1054746041944795;journals/presence/KucukPBK04;Desensitization of Camera-Aided Manipulation to Target Specification Errors.
999892;https://doi.org/10.1162/PRES_a_00287;journals/presence/IssartelGIA17;Analysis of Locally Coupled 3D Manipulation Mappings Based on Mobile Device Motion.
999938;https://doi.org/10.1162/1054746011470217;journals/presence/OptaleCPZGR01;Music-Enhanced Immersive Virtual Reality in the Rehabilitation of Memory-Related Cognitive Processes and Functional Abilities: A Case Report.
1000030;https://doi.org/10.1162/pres.19.2.iii;journals/presence/SteedRL10;Guest Editors' Introduction.
1000292;https://doi.org/10.1162/105474698565730;journals/presence/HoweS98;Identifying Likely Successful Users of Virtual Reality Systems.
1000317;nan;journals/presence/Apostolos92;Robot Choreography: Kinesthetic Creativity at the Mind-Metal Interface.
1000374;https://doi.org/10.1162/105474605323384663;journals/presence/Gunn05;Combating Latency in Haptic Collaborative Virtual Environments.
1000408;http://www.ibai-publishing.org/journal/issue_cbr/2012_october/cbr_5_1_18-35.php;journals/cbrmd/Perner12;Incremental Normalization for CBR.
1000420;https://doi.org/10.4018/jdtis.2010010103;journals/ijdtis/EricksonKU10;Social Networks and Trust in e-Commerce.
1000486;https://doi.org/10.1137/15M1015406;journals/siamfm/SwishchukV17;A Semi-Markovian Modeling of Limit Order Markets.
1000595;https://doi.org/10.1137/16M1067986;journals/siamfm/Shinozaki17;Construction of a Third-Order K-Scheme and Its Application to Financial Models.
1000636;https://doi.org/10.1137/130924676;journals/siamfm/GueantR14;VWAP Execution and Guaranteed VWAP.
1000804;https://doi.org/10.1504/IJICT.2017.10007023;journals/ijict/PangT17;Wavelet-FastICA-based separation method for single-channel and time-frequency overlapped signal in electromagnetic surveillance.
1001016;https://doi.org/10.1504/IJICT.2018.10010448;journals/ijict/AmrouneZC18;A new multi-criteria decision process to prioritise requirements.
1001052;https://doi.org/10.1504/IJICT.2008.024005;journals/ijict/JainSJM08;Effect of congestion on the performance of IEEE 802.11 network.
1001189;https://doi.org/10.1007/s10618-015-0410-5|https://www.wikidata.org/entity/Q57015395;journals/datamine/IbanezGPV16;A computational approach inspired by simulated annealing to study the stability of protein interaction networks in cancer and neurological disorders.
1001228;https://doi.org/10.1023/A:1021571501451;journals/datamine/BoulicautBR03;Free-Sets: A Condensed Representation of Boolean Data for the Approximation of Frequency Queries.
1001431;https://doi.org/10.1023/A:1009800113571;journals/datamine/SpiliopoulouP01;Data Mining for Measuring and Improving the Success of Web Sites.
1001609;https://doi.org/10.1007/s10618-005-1359-6|https://www.wikidata.org/entity/Q57536435;journals/datamine/WongFW05;Data Mining for Inventory Item Selection with Cross-Selling Considerations.
1001821;https://doi.org/10.1007/s10618-009-0157-y;journals/datamine/RuizSR10;Density-based semi-supervised clustering.
1001962;https://doi.org/10.4018/IJCVIP.2016070102;journals/ijcvip/SinghDSN16;Line Parameter based Word-Level Indic Script Identification System.
1002006;https://doi.org/10.4018/IJCVIP.2018040103;journals/ijcvip/SaranjameD18;Securing Digital Image from Malicious Insider Attacks.
1002077;https://doi.org/10.1023/A:1011489723652;journals/constraints/YadgariAU01;Genetic Threading.
1002152;https://doi.org/10.1007/s10601-017-9268-z;journals/constraints/BartTM17;A global constraint for over-approximation of real-time streams.
1002242;https://doi.org/10.1007/s10601-005-0553-x;journals/constraints/HentenryckM05;Control Abstractions for Local Search.
1002266;https://doi.org/10.1007/s10601-015-9216-8;journals/constraints/Paparrizou15;Efficient algorithms for strong local consistencies and adaptive techniques in constraint satisfaction problems.
1002369;https://doi.org/10.1007/s10601-015-9194-x;journals/constraints/Michel15;Introduction to the fast track issue for CPAIOR 2015.
1002397;https://doi.org/10.1007/s10601-009-9073-4;journals/constraints/KadiogluS10;Grammar constraints.
1002420;https://doi.org/10.1007/s10601-015-9228-4;journals/constraints/Bijarbooneh15;Constraint programming for wireless sensor networks.
1002460;https://doi.org/10.1007/s10601-006-6848-8;journals/constraints/BackofenW06;A Constraint-Based Approach to Fast and Exact Structure Prediction in Three-Dimensional Protein Models.
1002510;https://doi.org/10.1007/s10601-007-9023-y;journals/constraints/ChiarandiniS07;Stochastic Local Search Algorithms for Graph Set 
1002537;https://doi.org/10.1023/A:1025688609294;journals/constraints/Dechter03;Guest Editorial.
1002544;https://doi.org/10.1186/1752-0509-6-144|https://www.wikidata.org/entity/Q34484767;journals/bmcsb/KolarMMLB12;GraphAlignment: Bayesian pairwise alignment of biological networks.
1003006;https://doi.org/10.1186/1752-0509-6-112|https://www.wikidata.org/entity/Q34396793;journals/bmcsb/AlshalalfaBGMA12;Detecting microRNAs of high influence on protein functional interaction networks: a prostate cancer case study.
1003168;https://doi.org/10.1186/1752-0509-5-50|https://www.wikidata.org/entity/Q33870609;journals/bmcsb/DingW11;Recipes and mechanisms of cellular reprogramming: a case study on budding yeast Saccharomyces cerevisiae.
1003224;https://doi.org/10.1186/s12918-014-0090-6|https://www.wikidata.org/entity/Q35221524;journals/bmcsb/KasaviEAOK14;A system based network approach to ethanol tolerance in Saccharomyces cerevisiae.
1003819;https://doi.org/10.1186/1752-0509-5-166|https://www.wikidata.org/entity/Q30082628;journals/bmcsb/MausRU11;Rule-based multi-level modeling of cell biological systems.
1003882;https://doi.org/10.1186/1752-0509-8-80|https://www.wikidata.org/entity/Q33957944;journals/bmcsb/AungTRT14;A systems biology analysis of brain microvascular endothelial cell lipotoxicity.
1003896;https://doi.org/10.1186/s12918-016-0328-6|https://www.wikidata.org/entity/Q36118759;journals/bmcsb/NimmegeersTLI16;Dynamic optimization of biological networks under parametric uncertainty.
1003979;https://doi.org/10.1186/1752-0509-7-50|https://www.wikidata.org/entity/Q34784948;journals/bmcsb/StobbeSTRKM13;Consensus and conflict cards for metabolic pathway databases.
1004423;https://doi.org/10.1186/1752-0509-5-176|https://www.wikidata.org/entity/Q34060629;journals/bmcsb/RedestigKEKOOMAFS11;Exploring molecular backgrounds of quality traits in rice by predictive models based on high-coverage metabolomics.
1004453;https://doi.org/10.1186/1752-0509-2-7|https://www.wikidata.org/entity/Q21202794;journals/bmcsb/VazquezBMEBBBO08;Impact of the solvent capacity constraint on E. coli metabolism.
1004521;https://doi.org/10.1007/s003550200190;journals/scw/KarotkinP03;Optimum committee size: Quality-versus-quantity dilemma.
1004541;https://doi.org/10.1007/s00355-011-0544-3;journals/scw/NeugebauerT12;Public good and private good valuation for waiting time reduction: a laboratory study.
1004635;https://doi.org/10.1007/s00355-013-0767-6;journals/scw/Pauly14;Can strategizing in round-robin subtournaments be avoided?
1004690;https://doi.org/10.1007/s00355-007-0277-5;journals/scw/GersbachL08;Reelection threshold contracts in politics.
1005049;https://doi.org/10.1007/s00355-016-0963-2;journals/scw/Yengin17;No-envy and egalitarian-equivalence under multi-object-demand for heterogeneous objects.
1005161;https://doi.org/10.1007/s003550100113;journals/scw/Slinko02;On asymptotic strategy-proofness of the plurality and the run-off rules.
1005229;https://doi.org/10.1007/s00355-013-0743-1;journals/scw/Roeder14;Optimal taxes and pensions with myopic agents.
1005247;https://doi.org/10.1007/s003550100127;journals/scw/Gehrlein02;Obtaining representations for probabilities of voting outcomes with effectively unlimited precision integer arithmetic.
1005415;https://doi.org/10.1007/s003550050173;journals/scw/Schofield00;Institutional innovation, contingency and war: A review.
1005453;https://doi.org/10.1007/s00355-003-0208-z;journals/scw/Bucovetsky03;The optimal majority with an endogenous status quo.
1005470;https://doi.org/10.1007/s00355-006-0194-z;journals/scw/CampbellK07a;Pareto, anonymity, and independence: four alternatives.
1005579;https://doi.org/10.1007/s00355-015-0946-8;journals/scw/Kurz16;The inverse problem for power distributions in committees.
1005616;https://doi.org/10.1007/s00355-011-0543-4;journals/scw/MonroyF12;Stable sets and cores for multi-criteria simple games and for their extensions.
1005619;https://doi.org/10.1007/s00355-017-1030-3;journals/scw/Fleurbaey17;John A. Weymark: President-elect of the Society for Social Choice and Welfare 2006-2007, President 2008-2009.
1005733;https://doi.org/10.1007/s00355-010-0524-z;journals/scw/HwangY12;A characterization of the nucleolus without homogeneity in airport problems.
